date,usd,cny,jpy,eur,krw,gbp,sgd,inr,thb,nzd,twd,myr,idr,vnd,aed,pgk,hkd,cad,zar,chf,php,sdr
02-Jan-2020,0.7003,4.8789,76.15,0.6252,810.63,0.5302,0.9432,49.93,21.09,1.0421,21.04,2.8625,9734,16226,2.5719,2.3860,5.4554,0.9098,,0.6792,,0.5065
03-Jan-2020,0.6966,4.8550,75.32,0.6236,811.86,0.5307,0.9399,49.91,21.02,1.0444,20.95,2.8557,9697,16142,2.5583,2.3734,5.4221,0.9051,,0.6758,,0.5033
06-Jan-2020,0.6945,4.8416,75.05,0.6220,811.80,0.5308,0.9376,50.02,20.93,1.0439,20.89,2.8530,9694,16096,2.5506,2.3663,5.4007,0.9012,,0.6746,,0.5028
07-Jan-2020,0.6928,4.8186,75.17,0.6191,807.15,0.5260,0.9344,49.68,20.89,1.0385,20.81,2.8377,9630,16056,2.5443,2.3605,5.3845,0.8984,,0.6715,,0.5002
08-Jan-2020,0.6871,4.7721,74.43,0.6163,804.63,0.5236,0.9285,49.50,20.81,1.0342,20.66,2.8199,9571,15924,2.5234,2.3411,5.3430,0.8921,,0.6666,,0.4964
09-Jan-2020,0.6873,4.7615,75.07,0.6184,797.30,0.5243,0.9280,49.11,20.83,1.0340,20.61,2.8120,9526,15928,2.5241,2.3417,5.3448,0.8962,,0.6695,,0.4975
10-Jan-2020,0.6873,4.7646,75.29,0.6187,798.06,0.5256,0.9281,48.87,20.80,1.0387,20.61,2.8042,9456,15930,2.5241,2.3417,5.3372,0.8978,,0.6689,,0.4983
13-Jan-2020,0.6914,4.7714,75.80,0.6213,798.50,0.5303,0.9308,48.97,20.87,1.0400,20.67,2.8098,9455,16023,2.5392,2.3557,5.3714,0.9021,,0.6727,,0.5013
14-Jan-2020,0.6902,4.7449,75.97,0.6197,796.87,0.5311,0.9296,48.90,20.89,1.0418,20.64,2.8022,9428,15995,2.5348,2.3516,5.3647,0.9013,,0.6702,,0.5001
15-Jan-2020,0.6899,4.7566,75.82,0.6196,798.80,0.5296,0.9296,48.92,20.89,1.0432,20.64,2.8124,9454,15988,2.5337,2.3506,5.3656,0.9009,,0.6673,,0.4997
16-Jan-2020,0.6907,4.7550,75.93,0.6194,801.00,0.5294,0.9298,48.91,20.92,1.0412,20.68,2.8101,9428,16005,2.5366,2.3533,5.3678,0.9009,,0.6662,,0.5000
17-Jan-2020,0.6895,4.7374,75.98,0.6194,799.16,0.5275,0.9285,48.94,20.99,1.0381,20.64,2.8021,9413,15976,2.5322,2.3492,5.3583,0.8999,,0.6657,,0.4988
20-Jan-2020,0.6884,4.7145,75.85,0.6203,797.27,0.5295,0.9272,48.94,20.93,1.0396,20.61,2.7932,9393,15950,2.5281,2.3455,5.3478,0.8993,,0.6663,,0.4986
21-Jan-2020,0.6865,4.7331,75.49,0.6185,800.63,0.5275,0.9260,48.86,20.84,1.0390,20.58,2.7934,9378,15906,2.5212,2.3390,5.3365,0.8964,,0.6643,,0.4972
22-Jan-2020,0.6839,4.7208,75.24,0.6171,796.06,0.5243,0.9231,48.69,20.78,1.0376,20.51,2.7859,9345,15847,2.5116,2.3302,5.3157,0.8949,,0.6632,,0.4957
23-Jan-2020,0.6867,4.7533,75.28,0.6195,801.62,0.5231,0.9263,48.88,20.92,1.0420,20.59,2.7921,9354,15912,2.5219,2.3397,5.3383,0.9040,,0.6649,,0.4979
24-Jan-2020,0.6847,4.7536,75.00,0.6197,800.17,0.5218,0.9245,48.80,20.90,1.0349,20.53,2.7821,9297,15865,2.5146,2.3329,5.3216,0.8989,,0.6642,,0.4963
28-Jan-2020,0.6762,4.6946,73.69,0.6134,795.79,0.5179,0.9178,48.24,20.82,1.0332,20.28,2.7609,9232,15668,2.4833,2.3039,5.2599,0.8916,,0.6563,,0.4913
29-Jan-2020,0.6774,4.7029,73.97,0.6151,796.45,0.5202,0.9200,48.23,20.92,1.0367,20.32,2.7626,9233,15696,2.4878,2.3080,5.2666,0.8917,,0.6599,,0.4926
30-Jan-2020,0.6739,4.6786,73.39,0.6117,798.54,0.5177,0.9185,48.15,21.07,1.0352,20.41,2.7542,9199,15623,2.4749,2.2961,5.2346,0.8898,,0.6552,,0.4901
31-Jan-2020,0.6724,4.6682,73.35,0.6099,798.95,0.5133,0.9156,48.05,20.92,1.0367,20.33,2.7481,9182,15615,2.4694,2.2910,5.2243,0.8878,,0.6527,,0.4887
03-Feb-2020,0.6696,4.6987,72.64,0.6042,800.98,0.5086,0.9161,47.91,20.91,1.0351,20.33,2.7547,9190,15575,2.4591,2.2814,5.2002,0.8868,,0.6452,,0.4863
04-Feb-2020,0.6719,4.7029,73.06,0.6075,797.31,0.5165,0.9210,47.84,20.78,1.0390,20.29,2.7649,9225,15615,2.4676,2.2893,5.2194,0.8930,,0.6495,,0.4879
05-Feb-2020,0.6738,4.7186,73.77,0.6106,801.22,0.5176,0.9305,48.00,20.96,1.0390,20.29,2.7774,9245,15648,2.4745,2.2957,5.2324,0.8955,,0.6534,,0.4896
06-Feb-2020,0.6760,4.7053,74.33,0.6148,796.71,0.5208,0.9358,48.15,21.03,1.0439,20.27,2.7844,9200,15698,2.4826,2.3032,5.2476,0.8979,,0.6587,,0.4915
07-Feb-2020,0.6718,4.6891,73.84,0.6118,798.27,0.5192,0.9308,47.84,20.93,1.0412,20.23,2.7776,9180,15608,2.4672,2.2889,5.2139,0.8929,,0.6547,,0.4891
10-Feb-2020,0.6699,4.6827,73.51,0.6114,796.80,0.5191,0.9310,47.80,20.97,1.0451,20.16,2.7771,9188,15582,2.4602,2.2825,5.2027,0.8906,,0.6543,,0.4887
11-Feb-2020,0.6709,4.6814,73.72,0.6150,793.94,0.5196,0.9309,47.77,20.93,1.0501,20.13,2.7779,9181,15594,2.4639,2.2859,5.2093,0.8925,,0.6564,,0.4894
12-Feb-2020,0.6728,4.6848,73.89,0.6165,793.10,0.5192,0.9324,47.92,20.96,1.0418,20.16,2.7820,9190,15633,2.4709,2.2923,5.2252,0.8937,,0.6565,,0.4911
13-Feb-2020,0.6719,4.6905,73.81,0.6182,794.15,0.5188,0.9325,48.01,20.95,1.0420,20.15,2.7823,9195,15615,2.4676,2.2893,5.2206,0.8903,,0.6571,,0.4904
14-Feb-2020,0.6719,4.6913,73.76,0.6202,794.86,0.5151,0.9337,47.91,20.94,1.0448,20.15,2.7823,9206,15619,2.4676,2.2893,5.2194,0.8910,,0.6585,,0.4912
17-Feb-2020,0.6725,4.6918,73.86,0.6205,795.34,0.5156,0.9347,48.05,20.97,1.0459,20.18,2.7842,9203,15622,2.4698,2.2913,5.2232,0.8903,,0.6607,,0.4918
18-Feb-2020,0.6692,4.6806,73.44,0.6179,795.38,0.5149,0.9305,47.77,20.90,1.0429,20.12,2.7768,9158,15547,2.4576,2.2801,5.1976,0.8865,,0.6562,,0.4894
19-Feb-2020,0.6696,4.6907,73.68,0.6201,797.66,0.5150,0.9317,47.92,20.88,1.0472,20.18,2.7852,9182,15561,2.4591,2.2814,5.2028,0.8870,,0.6584,,0.4899
20-Feb-2020,0.6650,4.6692,74.06,0.6158,797.03,0.5150,0.9311,47.68,20.85,1.0456,20.10,2.7817,9157,15453,2.4422,2.2658,5.1699,0.8797,,0.6542,,0.4873
21-Feb-2020,0.6605,4.6431,73.96,0.6119,796.65,0.5123,0.9244,47.32,20.89,1.0466,20.05,2.7685,9079,15353,2.4257,2.2504,5.1444,0.8752,,0.6494,,0.4851
24-Feb-2020,0.6609,4.6470,73.74,0.6108,805.05,0.5108,0.9258,47.44,20.94,1.0451,20.11,2.7900,9180,15365,2.4272,2.2518,5.1501,0.8766,,0.6481,,0.4851
25-Feb-2020,0.6614,4.6397,73.30,0.6090,801.91,0.5112,0.9242,47.55,20.97,1.0427,20.11,2.7931,9190,15391,2.4290,2.2535,5.1516,0.8788,,0.6475,,0.4851
26-Feb-2020,0.6596,4.6297,72.88,0.6069,800.64,0.5079,0.9223,47.33,21.02,1.0442,20.01,2.7967,9178,15332,2.4224,2.2474,5.1382,0.8759,,0.6446,,0.4830
27-Feb-2020,0.6555,4.6010,72.11,0.6007,798.50,0.5069,0.9161,46.99,20.88,1.0413,19.91,2.7656,9161,15234,2.4073,2.2334,5.1107,0.8748,,0.6381,,0.4795
28-Feb-2020,0.6524,4.5742,71.09,0.5934,793.81,0.5063,0.9126,46.95,20.67,1.0453,19.76,2.7564,9264,15159,2.3959,2.2228,5.0873,0.8773,,0.6315,,0.4763
02-Mar-2020,0.6522,4.5460,70.52,0.5900,780.75,0.5085,0.9069,47.11,20.42,1.0479,19.60,2.7409,9401,15151,2.3952,2.2221,5.0768,0.8706,,0.6286,,0.4749
03-Mar-2020,0.6552,4.5673,70.64,0.5879,781.57,0.5127,0.9118,47.65,20.65,1.0458,19.64,2.7551,9337,15212,2.4062,2.2324,5.0986,0.8740,,0.6277,,0.4752
04-Mar-2020,0.6595,4.5724,70.81,0.5908,781.97,0.5147,0.9152,48.39,20.70,1.0508,19.73,2.7590,9335,15307,2.4220,2.2547,5.1231,0.8807,,0.6310,,0.4785
05-Mar-2020,0.6620,4.5934,71.05,0.5943,784.44,0.5142,0.9177,48.65,20.85,1.0508,19.82,2.7569,9387,15372,2.4312,2.2632,5.1456,0.8869,,0.6329,,0.4792
06-Mar-2020,0.6602,4.5927,69.88,0.5878,787.23,0.5096,0.9146,48.67,20.89,1.0456,19.79,2.7629,9428,15319,2.4246,2.2494,5.1306,0.8851,,0.6236,,0.4771
09-Mar-2020,0.6539,4.5392,67.24,0.5735,788.08,0.5003,0.9059,48.37,20.64,1.0449,19.66,2.7516,9383,15177,2.4014,2.2356,5.0792,0.8922,,0.6051,,0.4696
10-Mar-2020,0.6566,4.5543,68.44,0.5772,783.60,0.5026,0.9098,48.64,20.64,1.0401,19.64,2.7745,9403,15217,2.4114,2.2448,5.1018,0.8958,,0.6137,,0.4691
11-Mar-2020,0.6505,4.5221,67.94,0.5738,776.87,0.5032,0.9041,48.09,20.50,1.0345,19.53,2.7552,9341,15075,2.3890,2.2239,5.0535,0.8911,,0.6084,,0.4667
12-Mar-2020,0.6457,4.5021,67.18,0.5716,777.97,0.5039,0.9044,47.90,20.37,1.0318,19.44,2.7470,9359,14966,2.3713,2.2075,5.0179,0.8899,,0.6041,,0.4640
13-Mar-2020,0.6307,4.4118,66.60,0.5621,770.37,0.5023,0.8887,46.70,20.14,1.0270,19.06,2.7041,9341,14644,2.3162,2.1562,4.9037,0.8762,,0.5949,,0.4550
16-Mar-2020,0.6176,4.3227,65.95,0.5547,754.31,0.5006,0.8765,45.82,19.76,1.0200,18.63,2.6551,9202,14349,2.2681,2.1115,4.7957,0.8561,,0.5861,,0.4481
17-Mar-2020,0.6121,4.2817,65.25,0.5475,760.36,0.4995,0.8690,45.24,19.67,1.0116,18.52,2.6516,9215,14230,2.2479,2.0926,4.7542,0.8555,,0.5803,,0.4440
18-Mar-2020,0.6018,4.2175,64.52,0.5456,743.07,0.4968,0.8591,44.58,19.43,1.0101,18.17,2.6208,9156,14012,2.2101,2.0574,4.6724,0.8537,,0.5768,,0.4398
19-Mar-2020,0.5571,3.9412,60.77,0.5112,718.77,0.4845,0.8101,41.74,18.21,1.0043,16.98,2.4540,8532,13021,2.0459,1.9046,4.3268,0.8147,,0.5397,,0.4082
20-Mar-2020,0.5853,4.1465,64.37,0.5437,732.09,0.5018,0.8479,43.86,19.12,1.0172,17.75,2.5753,9388,13731,2.1495,2.0010,4.5402,0.8418,,0.5728,,0.4343
23-Mar-2020,0.5762,4.0896,63.42,0.5366,736.49,0.4945,0.8394,43.80,19.03,1.0205,17.51,2.5606,9551,13570,2.1161,1.9733,4.4703,0.8319,,0.5661,,0.4271
24-Mar-2020,0.5912,4.1886,65.21,0.5480,742.13,0.5080,0.8601,45.04,19.47,1.0225,17.93,2.6237,9754,13949,2.1712,2.0247,4.5851,0.8530,,0.5790,,0.4393
25-Mar-2020,0.6007,4.2471,66.88,0.5556,737.83,0.5089,0.8689,45.70,19.71,1.0242,18.18,2.6431,9912,14180,2.2061,2.0572,4.6588,0.8637,,0.5886,,0.4434
26-Mar-2020,0.5931,4.2152,65.67,0.5437,726.99,0.5003,0.8586,44.68,19.45,1.0145,17.96,2.5830,9647,14018,2.1782,2.0312,4.5990,0.8445,,0.5780,,0.4385
27-Mar-2020,0.6102,4.3103,66.10,0.5518,737.81,0.4980,0.8706,45.54,19.78,1.0221,18.39,2.6040,9812,14415,2.2410,2.0897,4.7300,0.8553,,0.5860,,0.4484
30-Mar-2020,0.6150,4.3639,66.19,0.5550,753.59,0.4962,0.8767,46.27,20.07,1.0197,18.62,2.6768,10074,14540,2.2586,2.1062,4.7683,0.8641,,0.5878,,0.4503
31-Mar-2020,0.6175,4.3770,66.85,0.5605,752.86,0.5006,0.8795,46.63,20.16,1.0257,18.69,2.6525,10098,14583,2.2678,2.1147,4.7883,0.8767,,0.5929,,0.4505
01-Apr-2020,0.6124,4.3412,66.00,0.5559,747.84,0.4947,0.8729,46.26,20.13,1.0286,18.58,2.6499,10086,14450,2.2490,2.0973,4.7478,0.8641,,0.5888,,0.4487
02-Apr-2020,0.6081,4.3190,65.36,0.5556,750.62,0.4908,0.8711,45.94,20.12,1.0249,18.41,2.6623,10061,14348,2.2332,2.0825,4.7145,0.8615,,0.5883,,0.4452
03-Apr-2020,0.6072,4.3048,65.57,0.5599,748.47,0.4903,0.8698,46.10,19.99,1.0269,18.38,2.6489,10022,14298,2.2299,2.0795,4.7070,0.8603,,0.5914,,0.4447
06-Apr-2020,0.6035,4.2797,65.80,0.5574,742.14,0.4927,0.8667,45.97,19.90,1.0239,18.25,2.6373,9958,14152,2.2164,2.0668,4.6791,0.8539,,0.5897,,0.4443
07-Apr-2020,0.6145,4.3472,66.88,0.5674,751.87,0.5004,0.8780,46.61,20.14,1.0272,18.53,2.6731,10096,14413,2.2568,2.1045,4.7644,0.8634,,0.5999,,0.4525
08-Apr-2020,0.6146,4.3386,66.91,0.5647,748.19,0.4981,0.8767,46.66,20.15,1.0291,18.50,2.6674,10006,14458,2.2571,2.1120,4.7643,0.8623,,0.5968,,0.4513
09-Apr-2020,0.6211,4.3912,67.64,0.5722,758.39,0.5022,0.8858,47.51,20.39,1.0350,18.70,2.6962,9962,14597,2.2810,2.1344,4.8159,0.8725,,0.6038,,0.4559
14-Apr-2020,0.6419,4.5246,69.14,0.5868,781.14,0.5110,0.9087,48.96,21.02,1.0494,19.30,2.7749,10052,15068,2.3574,2.2058,4.9761,0.8909,,0.6194,,0.4699
15-Apr-2020,0.6384,4.5051,68.34,0.5823,777.00,0.5071,0.9039,48.64,20.81,1.0554,19.19,2.7649,9953,14966,2.3445,2.1938,4.9484,0.8885,,0.6141,,0.4665
16-Apr-2020,0.6286,4.4506,67.80,0.5775,771.92,0.5036,0.8981,48.26,20.57,1.0551,18.92,2.7495,9904,14741,2.3085,2.1601,4.8720,0.8871,,0.6077,,0.4599
17-Apr-2020,0.6360,4.5017,68.52,0.5853,773.52,0.5092,0.9053,48.65,20.69,1.0579,19.12,2.7792,9857,14898,2.3357,2.1856,4.9301,0.8922,,0.6161,,0.4660
20-Apr-2020,0.6346,4.4916,68.45,0.5846,773.60,0.5094,0.9027,48.63,20.62,1.0510,19.08,2.7827,9824,14882,2.3306,2.1808,4.9185,0.8941,,0.6148,,0.4657
21-Apr-2020,0.6314,4.4733,67.84,0.5824,776.93,0.5089,0.9003,48.43,20.51,1.0529,19.00,2.7706,9818,14813,2.3188,2.1698,4.8935,0.8940,,0.6125,,0.4629
22-Apr-2020,0.6323,4.4785,68.03,0.5825,780.17,0.5142,0.9036,48.54,20.55,1.0574,19.01,2.7809,9832,14856,2.3221,2.1729,4.9004,0.8979,,0.6133,,0.4644
23-Apr-2020,0.6341,4.4902,68.34,0.5854,779.94,0.5129,0.9031,48.26,20.50,1.0614,19.07,2.7634,9860,14894,2.3287,2.1790,4.9148,0.8960,,0.6158,,0.4652
24-Apr-2020,0.6343,4.4943,68.30,0.5893,784.35,0.5141,0.9055,48.46,20.58,1.0600,19.06,2.7687,9832,14912,2.3295,2.1797,4.9165,0.8939,,0.6200,,0.4666
27-Apr-2020,0.6462,4.5716,69.32,0.5957,792.74,0.5193,0.9172,49.20,20.96,1.0648,19.40,2.8152,9997,15159,2.3732,2.2206,5.0081,0.9089,,0.6282,,0.4753
28-Apr-2020,0.6457,4.5745,69.22,0.5965,790.66,0.5198,0.9167,49.32,20.98,1.0746,19.37,2.8188,9997,15138,2.3713,2.2189,5.0048,0.9074,,0.6301,,0.4734
29-Apr-2020,0.6542,4.6290,69.70,0.6027,797.18,0.5241,0.9249,49.56,21.20,1.0716,19.55,2.8477,10055,15327,2.4025,2.2481,5.0701,0.9115,,0.6361,,0.4789
30-Apr-2020,0.6566,4.6299,69.91,0.6043,800.07,0.5261,0.9255,49.23,21.23,1.0676,19.55,2.8352,9803,15383,2.4114,2.2564,5.0890,0.9104,,0.6400,,0.4814
01-May-2020,0.6459,4.5621,69.14,0.5899,787.03,0.5143,0.9139,48.87,20.89,1.0608,19.23,2.7788,9608,15133,2.3721,2.2196,5.0071,0.9054,,0.6228,,0.4727
04-May-2020,0.6382,4.5077,68.15,0.5840,784.32,0.5132,0.9054,48.37,20.65,1.0600,19.02,2.7663,9611,14963,2.3438,2.1931,4.9475,0.9021,,0.6155,,0.4661
05-May-2020,0.6459,4.5621,68.87,0.5921,793.91,0.5180,0.9134,48.80,20.91,1.0634,19.23,2.7871,9740,15129,2.3721,2.2272,5.0086,0.9070,,0.6237,,0.4728
06-May-2020,0.6449,4.5713,68.59,0.5950,788.56,0.5186,0.9133,48.81,20.89,1.0623,19.30,2.7782,9728,15107,2.3684,2.2238,4.9993,0.9053,,0.6271,,0.4732
07-May-2020,0.6426,4.5610,68.31,0.5954,787.91,0.5211,0.9128,48.69,20.87,1.0676,19.24,2.7785,9668,15055,2.3599,2.2159,4.9809,0.9073,,0.6268,,0.4719
08-May-2020,0.6530,4.6183,69.49,0.6023,796.16,0.5267,0.9224,49.24,21.08,1.0665,19.52,2.8138,9762,15266,2.3981,2.2517,5.0612,0.9103,,0.6348,,0.4798
11-May-2020,0.6543,4.6343,69.96,0.6035,797.70,0.5270,0.9246,49.56,21.04,1.0669,19.52,2.8357,9762,15262,2.4029,2.2562,5.0715,0.9109,,0.6353,,0.4798
12-May-2020,0.6477,4.5943,69.58,0.5992,794.00,0.5253,0.9182,49.12,20.80,1.0656,19.39,2.8045,9677,15114,2.3787,2.2334,5.0201,0.9088,,0.6301,,0.4759
13-May-2020,0.6473,4.5903,69.35,0.5966,793.46,0.5273,0.9177,48.80,20.77,1.0754,19.35,2.8070,9635,15105,2.3772,2.2321,5.0172,0.9099,,0.6276,,0.4753
14-May-2020,0.6434,4.5672,68.73,0.5954,790.18,0.5276,0.9146,48.51,20.67,1.0756,19.25,2.7891,9593,15035,2.3629,2.2186,4.9867,0.9075,,0.6261,,0.4721
15-May-2020,0.6455,4.5841,69.23,0.5974,794.05,0.5287,0.9193,48.75,20.71,1.0780,19.32,2.8047,9611,15078,2.3706,2.2259,5.0039,0.9067,,0.6281,,0.4751
18-May-2020,0.6429,4.5724,68.89,0.5942,793.02,0.5314,0.9174,48.81,20.60,1.0809,19.24,2.7998,9553,15005,2.3611,2.2169,4.9835,0.9057,,0.6248,,0.4729
19-May-2020,0.6520,4.6370,70.02,0.5973,799.69,0.5344,0.9250,49.33,20.80,1.0780,19.53,2.8359,9659,15192,2.3945,2.2483,5.0537,0.9098,,0.6340,,0.4800
20-May-2020,0.6551,4.6525,70.59,0.5986,805.37,0.5342,0.9283,49.57,20.88,1.0729,19.61,2.8510,9650,15246,2.4059,2.2590,5.0773,0.9122,,0.6353,,0.4797
21-May-2020,0.6556,4.6585,70.60,0.5986,807.26,0.5379,0.9284,49.69,20.88,1.0725,19.62,2.8496,9644,15251,2.4077,2.2607,5.0811,0.9140,,0.6336,,0.4802
22-May-2020,0.6541,4.6575,70.30,0.5986,808.68,0.5354,0.9296,49.58,20.83,1.0709,19.62,2.8551,9622,15221,2.4022,2.2555,5.0723,0.9161,,0.6353,,0.4789
25-May-2020,0.6529,4.6627,70.32,0.5997,811.95,0.5362,0.9314,49.60,20.89,1.0716,19.64,2.8483,9604,15223,2.3978,2.2514,5.0641,0.9136,,0.6352,,0.4794
26-May-2020,0.6577,4.6912,70.93,0.6022,811.94,0.5382,0.9346,49.76,20.99,1.0720,19.71,2.8699,9708,15341,2.4154,2.2679,5.0990,0.9166,,0.6384,,0.4829
27-May-2020,0.6640,4.7507,71.39,0.6059,819.28,0.5391,0.9421,50.23,21.16,1.0724,19.95,2.8937,9794,15489,2.4385,2.2897,5.1478,0.9155,,0.6420,,0.4865
28-May-2020,0.6612,4.7369,71.31,0.6004,820.55,0.5393,0.9395,50.10,21.07,1.0682,19.85,2.8802,9749,15413,2.4283,2.2800,5.1262,0.9101,,0.6403,,0.4837
29-May-2020,0.6659,4.7587,71.32,0.5998,823.12,0.5394,0.9407,50.35,21.20,1.0718,19.96,2.8967,9779,15503,2.4455,2.2962,5.1625,0.9165,,0.6413,,0.4876
01-Jun-2020,0.6742,4.7979,72.51,0.6052,826.55,0.5441,0.9480,50.82,21.41,1.0794,20.18,2.9085,9850,15697,2.4760,2.3248,5.2266,0.9250,,0.6474,,0.4914
02-Jun-2020,0.6803,4.8429,73.27,0.6110,833.32,0.5442,0.9560,51.41,21.47,1.0817,20.36,2.9226,9851,15822,2.4984,2.3540,5.2732,0.9207,,0.6540,,0.4961
03-Jun-2020,0.6940,4.9361,75.36,0.6194,844.85,0.5515,0.9694,52.21,21.91,1.0825,20.77,2.9599,9857,16144,2.5487,2.4014,5.3789,0.9368,,0.6672,,0.5044
04-Jun-2020,0.6906,4.9189,75.30,0.6157,840.92,0.5508,0.9676,52.14,21.82,1.0754,20.66,2.9534,9755,16067,2.5362,2.3896,5.3524,0.9330,,0.6639,,0.5018
05-Jun-2020,0.7000,4.9613,76.50,0.6157,845.68,0.5540,0.9744,52.79,22.02,1.0771,20.83,2.9855,9757,16282,2.5708,2.4221,5.4251,0.9433,,0.6688,,0.5089
09-Jun-2020,0.6995,4.9474,75.57,0.6195,836.91,0.5501,0.9717,52.78,21.93,1.0683,20.78,2.9809,9741,16234,2.5689,2.4204,5.4213,0.9367,,0.6698,,0.5070
10-Jun-2020,0.6997,4.9467,75.20,0.6158,833.03,0.5481,0.9694,52.81,21.80,1.0679,20.72,2.9823,9792,16228,2.5696,2.4211,5.4228,0.9363,,0.6643,,0.5066
11-Jun-2020,0.6929,4.9001,74.24,0.6107,828.85,0.5468,0.9631,52.53,21.50,1.0671,20.52,2.9483,9669,16086,2.5447,2.3976,5.3705,0.9339,,0.6550,,0.4997
12-Jun-2020,0.6867,4.8625,73.66,0.6072,826.68,0.5451,0.9547,52.13,21.24,1.0655,20.37,2.9260,9749,15946,2.5219,2.3761,5.3221,0.9340,,0.6485,,0.4952
15-Jun-2020,0.6790,4.8172,72.74,0.6040,824.95,0.5441,0.9484,51.67,21.10,1.0618,20.15,2.9068,9577,15773,2.4936,2.3495,5.2625,0.9279,,0.6464,,0.4911
16-Jun-2020,0.6946,4.9119,74.67,0.6127,838.62,0.5483,0.9653,52.67,21.58,1.0726,20.56,2.9666,9794,16125,2.5509,2.4035,5.3833,0.9400,,0.6595,,0.5036
17-Jun-2020,0.6882,4.8791,73.81,0.6105,836.31,0.5482,0.9587,52.44,21.44,1.0673,20.39,2.9438,9680,15965,2.5274,2.3813,5.3338,0.9319,,0.6539,,0.4974
18-Jun-2020,0.6870,4.8627,73.44,0.6106,831.37,0.5475,0.9568,52.31,21.39,1.0661,20.34,2.9375,9690,15938,2.5230,2.3772,5.3244,0.9321,,0.6522,,0.4979
19-Jun-2020,0.6861,4.8614,73.31,0.6118,831.33,0.5512,0.9561,52.29,21.23,1.0689,20.29,2.9372,9698,15931,2.5197,2.3740,5.3175,0.9327,,0.6525,,0.4970
22-Jun-2020,0.6860,4.8576,73.31,0.6127,833.09,0.5542,0.9581,52.21,21.27,1.0674,20.31,2.9330,9707,15924,2.5193,2.3737,5.3168,0.9328,,0.6524,,0.4980
23-Jun-2020,0.6897,4.8825,73.88,0.6126,834.81,0.5541,0.9620,52.26,21.38,1.0668,20.40,2.9498,9814,16010,2.5329,2.3865,5.3453,0.9349,,0.6535,,0.5005
24-Jun-2020,0.6943,4.9079,73.98,0.6136,833.78,0.5550,0.9640,52.57,21.45,1.0743,20.50,2.9674,9819,16122,2.5498,2.4024,5.3809,0.9411,,0.6554,,0.5025
25-Jun-2020,0.6875,4.8663,73.68,0.6113,827.33,0.5537,0.9568,52.02,21.24,1.0704,20.34,2.9459,9728,15953,2.5248,2.3789,5.3283,0.9381,,0.6522,,0.4970
26-Jun-2020,0.6888,4.8755,73.74,0.6138,825.64,0.5542,0.9580,51.97,21.28,1.0689,20.32,2.9524,9764,15988,2.5296,2.3834,5.3383,0.9394,,0.6531,,0.5001
29-Jun-2020,0.6879,4.8676,73.67,0.6114,825.12,0.5559,0.9583,51.98,21.26,1.0693,20.29,2.9483,9813,15960,2.5263,2.3803,5.3316,0.9399,,0.6514,,0.4991
30-Jun-2020,0.6863,4.8523,73.94,0.6111,824.96,0.5586,0.9576,51.81,21.21,1.0703,20.25,2.9374,9773,15926,2.5204,2.3747,5.3191,0.9387,,0.6534,,0.4974
01-Jul-2020,0.6895,4.8748,74.19,0.6143,830.12,0.5574,0.9612,52.08,21.35,1.0695,20.32,2.9545,9853,16000,2.5322,2.3858,5.3440,0.9363,,0.6530,,0.5012
02-Jul-2020,0.6924,4.8916,74.41,0.6146,831.23,0.5545,0.9645,52.27,21.53,1.0656,20.41,2.9683,9929,16066,2.5428,2.3958,5.3664,0.9424,,0.6549,,0.5028
03-Jul-2020,0.6930,4.8969,74.50,0.6168,832.17,0.5559,0.9669,51.75,21.55,1.0632,20.43,2.9709,10092,16078,2.5450,2.4063,5.3710,0.9401,,0.6556,,0.5019
06-Jul-2020,0.6972,4.9111,75.08,0.6174,834.10,0.5578,0.9704,52.02,21.70,1.0633,20.51,2.9868,10121,16177,2.5605,2.4208,5.4034,0.9432,,0.6574,,0.5049
07-Jul-2020,0.6958,4.8801,74.82,0.6153,831.35,0.5568,0.9695,52.10,21.63,1.0621,20.50,2.9728,10023,16143,2.5553,2.4160,5.3925,0.9433,,0.6560,,0.5039
08-Jul-2020,0.6941,4.8715,74.66,0.6156,829.09,0.5528,0.9686,52.03,21.70,1.0603,20.44,2.9694,10026,16100,2.5491,2.4101,5.3793,0.9443,,0.6543,,0.5025
09-Jul-2020,0.6986,4.8818,74.94,0.6147,835.07,0.5530,0.9715,52.38,21.77,1.0614,20.55,2.9792,10070,16201,2.5656,2.4257,5.4142,0.9436,,0.6544,,0.5054
10-Jul-2020,0.6931,4.8579,74.09,0.6150,835.14,0.5508,0.9667,52.17,21.72,1.0577,20.47,2.9606,10021,16067,2.5454,2.4066,5.3717,0.9437,,0.6529,,0.5002
13-Jul-2020,0.6978,4.8835,74.60,0.6159,837.38,0.5512,0.9685,52.44,21.81,1.0615,20.54,2.9723,10077,16175,2.5627,2.4229,5.4085,0.9464,,0.6557,,0.5040
14-Jul-2020,0.6942,4.8679,74.45,0.6122,837.60,0.5533,0.9676,52.37,21.88,1.0628,20.46,2.9646,10000,16093,2.5494,2.4104,5.3807,0.9458,,0.6540,,0.5011
15-Jul-2020,0.7000,4.8983,75.08,0.6140,840.37,0.5566,0.9734,52.69,22.08,1.0684,20.62,2.9859,10168,16230,2.5708,2.4306,5.4256,0.9521,,0.6582,,0.5052
